Effective date ,S&P 500 Energy ,S&P 500 Health Care ,S&P 500 Information Technology ,S&P 500 Communication Services ,S&P 500 Consumer Discretionary ,S&P 500 Consumer Staples ,S&P 500 Financials ,S&P 500 Industrials ,S&P 500 Materials ,S&P 500 Real Estate ,S&P 500 Utilities 
04/11/2015,-1.0447874,-0.450676,0.0924474,-0.5772587,-0.6483683,-0.421735,-0.3768424,-0.2474728,-0.6472041,-0.5747727,0.4213735
05/11/2015,-1.0424052,-0.3688799,-0.3185822,-0.1012692,0.3744678,-0.0058822,0.4209756,0.0861996,-0.5428501,-0.0105108,-0.8034997
06/11/2015,-0.4298743,-0.3437996,0.4095719,-0.6893289,-0.0232202,-1.0706302,1.0510647,0.1029304,0.2359321,-3.2376748,-3.6360364
09/11/2015,-1.4546586,-0.8081832,-1.0030359,-0.8574345,-1.339341,-0.7056212,-1.1784158,-0.8058085,-0.6780256,-1.2927757,0.2895302
10/11/2015,0.2565469,0.6056037,-0.7200465,-0.308875,0.8207913,0.2495209,0.4319654,0.0465411,-0.7852292,0.7979309,0.6705159
11/11/2015,-1.9073677,-0.9162335,-0.0367397,0.3649132,-0.4950033,-0.1055335,-0.2089959,0.283346,0.1247772,0.2347546,0.892692
12/11/2015,-2.3939479,-1.7774362,-0.913385,-0.8918159,-0.9777235,-1.3753787,-1.5935167,-1.4295956,-2.040235,-0.6699346,-1.1461055
13/11/2015,-0.594149,-0.279451,-2.0098362,-1.2251679,-2.6524906,-0.8387566,-0.8574689,-0.4107128,1.2321896,-1.2502056,-0.3617307
16/11/2015,3.2552945,1.252958,1.4215817,2.0953048,1.2284972,1.644824,1.2506611,1.1964086,1.27464,1.2993503,1.6942053
17/11/2015,-1.1557105,0.405924,-0.0898497,0.308875,0.2132196,-0.1022659,-0.2304501,-0.2037654,-0.102815,0.1315573,-1.8490549
18/11/2015,1.6069221,2.000588,1.6007637,0.7595456,1.7037274,1.3850137,1.829381,1.2782611,1.724811,1.2974216,0.7460947
19/11/2015,-1.2803638,-1.6346581,0.4248655,0.5025467,0.0676366,0.3147954,0.1330752,0.3486077,-0.1500192,0.3350627,0.9858829
20/11/2015,-1.0383838,0.7375027,0.859696,-0.4527333,1.2339275,-0.6966922,0.129878,0.5483007,-0.2690426,1.1472584,0.4537538
23/11/2015,0.6634549,-0.1951468,-0.5149164,-0.6584306,0.3462572,0.7651794,-0.386112,-0.4266744,0.0595593,0.0585761,-1.003787
24/11/2015,2.1881527,0.2222465,0.0148653,0.0683293,-0.2088943,0.2149901,-0.3058474,-0.2382893,0.7983193,-0.6705695,-0.2857538
25/11/2015,-0.8275451,0.5428724,-0.3796836,-0.2048481,0.4930921,0.2597965,0.0364498,-0.1131435,-0.6044185,0.3750536,-0.5639011
27/11/2015,-0.6783663,0.1735525,0.1383464,0.4926445,-0.4058078,0.2512711,0.3127467,0.1573218,-0.1083386,0.715277,0.2277693
30/11/2015,0.3868316,-1.3378892,0.0528241,0.3472459,-0.8428098,-0.9751513,-0.2693949,-0.7288263,0.167932,-0.8108968,0.1808738
01/12/2015,0.7124794,1.7279645,1.100597,0.4410368,1.0124684,0.818651,1.2686658,0.6012658,0.7334707,1.5655891,0.7638535
02/12/2015,-3.1087463,-0.9122403,-0.6346911,-1.080862,-0.900232,-0.6472492,-1.237787,-1.0380623,-1.3036996,-2.0465067,-2.1914913
03/12/2015,-2.0114765,-2.2090491,-1.2882708,-1.0448679,-1.517138,-0.5290692,-1.6053167,-1.1082857,-0.9169155,-1.4286482,-0.8595989
04/12/2015,-0.5226371,2.4296707,2.4217769,2.6777088,1.9779384,2.2704269,2.6585245,1.4571324,1.7763438,2.0541601,1.5351085
07/12/2015,-3.6671309,-0.5748931,-0.569136,0.5780347,-0.4600274,0.2930275,-0.8862585,-0.416077,-1.7732102,-0.0907635,0.3313112
08/12/2015,-1.4915893,0.1870703,-0.2225231,-0.9489441,-0.3216338,-0.3076506,-1.3155103,-1.5609756,-1.9399915,-0.0908459,-0.2371983
09/12/2015,1.331851,-0.9796789,-1.4751522,-0.7623802,-1.2217662,-0.9432681,-1.151826,-0.2520791,3.0670187,-0.7702182,0.032634
10/12/2015,0.6165796,0.7775383,0.2059044,0.0815827,0.2442041,0.0450653,0.0528246,0.4816727,-0.7579745,-0.8408797,-1.6498113
11/12/2015,-3.3605932,-1.5564439,-2.0684212,-1.5352218,-2.3237788,-1.0752056,-2.1739806,-1.6401548,-2.6696369,-0.3587736,-0.3032744
14/12/2015,0.8101277,0.604774,0.6364116,1.0762332,0.4583219,0.9384095,0.1587352,0.2141749,-1.4059435,0.5673759,0.4562955
15/12/2015,2.8473575,1.3151438,0.4197504,0.5665142,0.5787522,0.678631,2.3772544,0.0588813,0.5306017,1.0632527,0.8847883
16/12/2015,-0.5136576,1.300494,1.3117369,2.036107,1.6910032,1.983207,1.6316295,1.7871932,1.0665982,1.9431025,2.5607354
17/12/2015,-2.4830996,-1.1104736,-1.6096197,-1.0176932,-1.6266314,-1.2760511,-1.5810638,-1.6380455,-1.9366069,-0.7055602,0.1051765
18/12/2015,-1.6287522,-1.4045861,-2.0318362,-1.2835159,-1.4500417,-1.7878911,-2.5102919,-1.5216492,-1.3054734,-1.4741754,-1.2607921
21/12/2015,0.0456121,0.8594162,1.0559959,1.1095984,0.3706895,0.9614437,0.9144018,0.7803174,0.8618428,0.6297094,0.0693963
22/12/2015,1.2195678,0.7123061,0.6757416,0.9291052,0.6722281,1.2254854,0.8809464,1.2107653,1.2074154,0.4706637,0.7628294
23/12/2015,4.2452087,1.0741787,0.8109829,1.3608165,0.5679807,0.8289476,1.2880489,1.2417918,2.3639968,1.2563215,1.541638
24/12/2015,-0.909523,0.1026939,-0.1304157,-0.4014478,-0.2623874,-0.149131,-0.0831358,-0.079202,-0.2044036,-0.0473161,-0.0813339
28/12/2015,-1.7921381,-0.4580699,0.0604819,0.145368,0.2630777,-0.128291,-0.2003082,-0.1863793,-0.7582019,0.4786451,0.1899335
29/12/2015,0.6948607,1.2187522,1.3407883,0.6927949,1.1263459,0.8627631,1.0498688,0.9336367,0.9015859,0.9631995,0.5055292
30/12/2015,-1.466114,-0.4558209,-0.7794602,-0.7928707,-0.7831411,-0.3554592,-0.7853323,-0.7740234,-1.0370689,-0.5703323,-0.1482014
31/12/2015,0.3378605,-0.8979757,-1.4290789,-0.984148,-0.9727006,-1.1045192,-0.9085869,-0.6643379,-0.7759809,-0.8082599,-1.0524422
04/01/2016,-0.1538667,-1.9106369,-1.5551367,-0.5069708,-1.7922128,-1.3001042,-2.0483014,-1.4216987,-1.6700775,-1.2038692,-0.2681818
05/01/2016,0.504746,0.5579278,-0.4237885,0.9788803,-0.1721622,0.7016104,0.3331853,0.2057163,-0.022299,2.0326717,0.7884782
06/01/2016,-3.6221417,-0.8322484,-1.2796041,-1.7329527,-0.9936929,-0.3279834,-1.5528638,-1.4654495,-2.6058511,-0.6623207,-0.1899249
07/01/2016,-2.365636,-2.0502313,-3.1409338,-1.2635135,-2.0123094,-1.271467,-2.8206117,-2.7949553,-2.7366412,-2.0369593,-0.7067778
08/01/2016,-1.3413626,-1.4405251,-0.7970189,-0.4653391,-1.0818407,-0.7553496,-1.5669421,-1.0169646,-1.020288,-1.3772776,-0.0182515
11/01/2016,-2.0944539,-1.1870568,0.627534,0.7906497,0.8797303,0.9498828,0.3559914,0.0760194,-1.5898188,0.5216541,0.6024096
12/01/2016,0.3740648,1.188455,1.2442785,-0.4024557,1.0281468,0.4468504,0.5555184,0.725088,0.1450326,-0.5081356,-0.4899292
13/01/2016,-1.7756668,-2.9324283,-2.790092,-1.1848504,-3.3754849,-1.7382954,-2.6025027,-2.3172906,-2.2849787,-1.4452594,-0.0045587
14/01/2016,4.4735406,2.6739999,2.0198067,1.7604658,0.7386551,0.4686877,1.0148295,1.3077859,1.3627007,0.0330779,1.499886
15/01/2016,-2.8720627,-1.3850804,-3.1497108,-1.0897698,-2.0910252,-1.5940447,-2.3509116,-1.8959425,-2.0592177,-1.273078,-0.8893281
19/01/2016,-2.170088,-0.0931183,-0.0670231,1.1844099,0.3859031,1.2345679,-0.0346404,0.0141236,-1.2109148,0.714525,1.4864497
20/01/2016,-2.9326539,0.2097115,-0.6447679,-1.6060977,-0.9461286,-1.4526542,-2.1034029,-1.3533233,-0.6926371,-3.0428999,-2.2907922
21/01/2016,2.8848628,-0.2661121,0.3344482,2.4138885,1.3716108,0.4165403,-0.2973346,0.5487558,0.8919136,0.868919,0
22/01/2016,4.3122639,1.551713,2.8058104,2.3705004,1.7044263,1.6250176,1.9526396,0.7616923,1.7680577,2.6466421,1.7458069
25/01/2016,-4.5176606,-0.9438414,-1.3698223,-0.3298588,-1.1774008,-0.7965443,-2.2878434,-1.2575358,-3.264718,-0.8889134,-0.8758927
26/01/2016,3.7796027,0.7854448,0.9032783,1.9261319,1.4714579,0.9107977,1.7783321,1.8244694,1.7917181,1.9608935,0.7567519
27/01/2016,-0.636434,-1.1012737,-2.4643941,0.8312228,-1.5101131,-0.1049048,-0.3921706,-1.0938049,-0.8152856,-1.8029831,0.1933888
28/01/2016,3.1538443,-2.3032902,1.4801422,0.0579635,1.2234811,1.0362797,0.0773368,0.6062328,0.2065506,-0.9402993,1.615944
29/01/2016,2.623005,1.7453853,3.602597,1.7765191,1.2310443,2.1219015,2.8838386,2.7728086,2.8899546,1.9096832,1.9392172
01/02/2016,-1.872685,0.0454853,0.1938323,0.9296737,0.4925439,0.2246803,-0.5769887,-0.3252256,0.4129359,0.1488095,1.0443299
02/02/2016,-3.2588564,-1.4522687,-2.0233022,-1.1404223,-1.908126,-1.2665019,-2.6063665,-1.9829963,-0.6962541,-1.1061582,0.3688138
03/02/2016,3.9648111,0.4916628,-0.3741204,1.6543069,-0.337704,-0.1862992,-0.0528877,1.5073728,3.3252696,0.4229271,1.1963767
04/02/2016,-0.0372969,-0.4604003,0.116234,-0.1371742,-0.5670522,-0.9137924,0.9136769,1.7136259,2.7579365,0.0664967,-0.4095592
05/02/2016,-2.0334398,-1.9581747,-3.3490117,0.7617383,-3.1869947,-0.1295032,-1.3668461,-1.0489987,-1.0465341,-2.7522428,0.3052529
08/02/2016,0.0666492,-1.3978307,-1.6339668,-0.3779898,-1.970116,-0.2534481,-2.6404395,-0.8719596,-2.7083984,-3.0294402,-0.409992
09/02/2016,-2.4715145,0.7197285,-0.3992297,-1.1196119,-0.2638087,0.6106088,-0.1638151,0.537037,1.1512234,-1.8086793,0.3565062
10/02/2016,-0.5,0.9202994,0.3568173,-0.4214632,-0.0771477,-0.1468314,-0.4667274,-0.4535826,-0.9676012,0.6040309,-0.2748879
11/02/2016,-0.4240716,-1.7031206,-0.2004856,-0.4864182,-0.0827221,-0.8156223,-2.9600322,-2.0053198,-2.170344,-1.2780882,-1.8743904
12/02/2016,2.5798828,1.4229389,1.3481488,1.2188155,1.7901166,1.4212857,4.0054362,1.9472243,2.8488396,1.3428072,-0.3414149
16/02/2016,0.8015359,1.8320734,1.8923439,0.4766384,2.4707647,0.715302,1.7676951,2.0049545,1.5162972,1.7112299,0.6027754
17/02/2016,2.9187696,1.3209342,2.3237788,0.2621559,2.1113345,1.0295313,1.2554838,1.5615425,1.9758507,0.9697395,-0.2198371
18/02/2016,-0.9345362,-0.6883605,-0.659468,1.0645583,-0.6702251,-0.4118301,-0.609391,-0.1497307,-0.4382593,0.9199259,1.6416105
19/02/2016,-0.3479195,-0.1089582,0.2242722,-0.7268695,0.3286785,0.192341,0.1134108,-0.1745748,-1.0579968,0.3669094,-0.633288
22/02/2016,2.2353961,1.3575493,1.435114,0.6639365,1.9101435,0.4396153,1.4974511,1.6905072,1.8654387,1.2623522,1.1163865
23/02/2016,-3.2156036,-0.7675751,-1.8413119,-0.5362757,-0.5527775,-0.0439602,-1.8276307,-1.0009701,-2.379128,-0.3046029,0.0846024
24/02/2016,0.8998769,0.3488646,0.8914793,0.8180466,0.588346,0.2963841,-0.2025083,0.1024453,0.9889722,-0.0622383,0.4564666
25/02/2016,0.1854112,1.2877436,1.2949598,0.6454389,0.9912774,1.1877526,1.3777145,1.1146213,1.2629697,1.7664043,0.9887243
26/02/2016,0.3795066,-0.208253,-0.2829497,-0.3603494,-0.1195367,-1.4413566,0.6566703,0.1188145,1.3469952,-0.3337969,-2.7329917
29/02/2016,-1.1552195,-1.5780389,-0.6674802,-0.4658575,-0.5158028,-0.3899828,-1.0570751,-0.6834714,-0.6172138,-0.0614011,0.2013107
01/03/2016,2.22175,2.1452037,3.0786081,1.3425299,2.6245785,1.036349,3.5435986,1.9937157,2.5603902,2.8652815,-0.491579
02/03/2016,2.4506294,0.1460752,0.1823586,1.0573651,-0.1139215,0.1272651,0.91262,0.1562059,-0.4346534,0.5592659,0.4510503
03/03/2016,1.2805483,-0.3493014,-0.0630644,0.2766085,0.5553811,0.5160017,0.6310319,0.5978555,0.5372934,0.3347732,0.5944235
04/03/2016,0.9059745,-0.1489414,0.3470728,-0.1858959,-0.0295882,0.4831556,0.4057543,0.4134278,1.1838931,0.1829728,1.1648174
07/03/2016,2.3626216,0.801111,-0.7331923,0.6728747,-0.4669747,-0.6160666,-0.0267183,0.1929964,1.1700411,0.1020627,0.5546918
08/03/2016,-4.1291324,-1.287154,-0.7717227,0.0358059,-0.8342557,0.3156124,-1.6736821,-1.2456392,-1.9649784,-0.9390931,0.8232688
09/03/2016,1.5375624,0.1692922,1.0272929,-0.2923104,0.1449324,0.7234363,0.1325043,0.240567,0.6619578,0.4171181,0.5098234
10/03/2016,0.0243524,0.0554753,-0.1235153,0.4606916,0.1696748,0.0056113,-0.0542888,-0.1318862,0.5326965,-0.14026,0.0866015
11/03/2016,2.2332396,1.9379795,1.7486087,0.333512,1.5726456,0.2019938,2.6582021,1.4396744,1.7650283,2.5660418,0.1359703
14/03/2016,-0.6170167,-0.4123555,0.0706644,-0.053422,0.3940226,-0.0746617,-0.4232944,0.0341472,-0.6535478,-0.1264089,0.0864091
15/03/2016,-0.1437752,-1.6143372,0.4180378,0.1900463,-0.0130283,0.1905296,-0.1195576,-0.1152074,-0.9108653,0.1160215,0.222003
16/03/2016,1.6056197,-0.2814319,1.1026258,0.9721399,0.7296773,0.1827097,-0.156276,0.647187,1.7399869,0.9587021,0.9926983
17/03/2016,1.4342458,-1.0486387,0.463227,0.6986028,0.2732638,0.6922862,1.1822299,1.9969865,2.2050124,1.5913597,1.0519903
18/03/2016,0.1947378,1.3266521,0.2561617,-0.9619309,0.0983649,-0.1885153,1.0104335,0.8156132,0.0526205,-0.4365467,-0.6270348
21/03/2016,-0.5006866,0.4467571,0.321801,0.5709913,0.0386629,0.0740672,-0.1857283,0.2455938,-0.5048911,-0.7376457,-0.1213445
22/03/2016,-0.3269778,0.8921111,0.1101352,-0.5443371,-0.2399395,-0.7530761,-0.2905363,-0.3232248,0.0599077,-0.0103934,-0.360426
23/03/2016,-2.1003749,-0.6243072,-0.6023268,-0.4943503,-0.6279257,0.0335583,-0.75956,-0.5824521,-1.225611,-0.4781456,0.727524
24/03/2016,0.4917533,-0.0884649,0.1355838,1.0172699,0.0877179,-0.0521843,-0.6466086,-0.2887772,0.0178279,0.0417776,0.3026268
28/03/2016,-0.3421098,-0.2835951,-0.2832352,0.1053864,0.5079932,0.4307451,0.2988445,0.1583498,0.4883961,0.8560839,-0.3580336
29/03/2016,0.3498023,1.167205,1.5809236,1.1463329,0.9446454,0.7333965,0.1555982,0.5179838,0.3547609,1.7752704,1.4009447
30/03/2016,0.2749691,-0.0725062,0.6983659,-0.0173471,0.6238702,0.5197773,0.5982878,0.4677152,0.5090498,-0.2593572,-0.23491
31/03/2016,-0.1576197,-0.2189493,-0.1544171,-0.2082008,-0.0937952,-0.3300572,-0.2070053,-0.3749022,-0.8828081,0.5251619,0.5427625
01/04/2016,-1.3862157,1.2680998,0.8587476,-0.1970443,0.5044237,1.2528516,0.8132758,0.1654123,0.6848586,0.2028809,0.3889969
04/04/2016,-0.5109649,1.020421,-0.5097855,0.6852099,-0.8581245,-0.1417228,-0.5193024,-0.9681281,-0.9762459,0.0101235,-0.3953976
05/04/2016,-0.7736901,-1.227101,-1.0653544,-0.6055713,-0.8415976,-0.6695901,-1.4445648,-0.5732152,-0.7118198,-0.6782063,-1.8855941
06/04/2016,2.101475,2.645035,1.0549619,-1.0328421,0.9437609,0.7785166,0.5829641,0.2222222,0.8782306,0.3821851,-0.1213789
07/04/2016,-0.6135503,-1.0639606,-1.4334009,-1.4305816,-1.1535148,-0.9833503,-1.937471,-0.738401,-1.2543529,-0.63455,-0.0283562
08/04/2016,2.0205779,-0.430161,0.0411579,0.0475851,-0.1549512,0.5176687,0.4052822,0.5668767,0.9536147,0.6079493,0.4578792
11/04/2016,-0.3991159,-0.6717527,-0.1892485,-0.6004756,-0.4041449,-0.7122377,0.3397356,-0.1864968,0.495473,-0.4113137,-0.3993224
12/04/2016,2.8373225,0.8283994,0.568822,0.7057838,0.8002078,0.62354,1.3409319,0.801965,1.1634094,0.6832551,0.7289515
13/04/2016,0.4106088,0.8727091,1.3730258,-0.9978025,1.3477827,-0.7586005,2.2461131,1.3662397,1.209635,-0.3950167,-0.6513086
14/04/2016,0.4193616,0.1174144,-0.1078153,0.2519647,0.0127107,-0.5065296,0.2717655,0.0308192,-0.1420356,-0.6711409,-0.1335438
15/04/2016,-1.2590638,-0.0419727,-0.4627568,0.1256657,0.2875435,0.5757553,-0.2871616,0.0451875,0.3850824,0.6398444,0.6564551
18/04/2016,1.5865334,0.8978523,0.3917157,0.5378915,0.9124319,0.3460526,0.692467,0.3202759,0.4596351,0.5849143,0.3301127
19/04/2016,1.8828062,0.2949889,-0.6318603,0.7609083,-0.4772071,0.1504173,1.1086831,0.5095776,2.1328563,-0.0404531,0.1243881
20/04/2016,0.8050744,0.6028875,0.2160355,-0.5250737,0.0378549,-1.3718702,0.8867559,-0.1323479,-0.2795648,-1.5125455,-2.4445958
21/04/2016,-0.4920942,0.5543896,-0.1179533,-2.7341202,-0.2475404,-1.6472292,-0.9577216,-0.3364052,-0.4728771,-1.787457,-2.1607854
22/04/2016,1.3295501,0.2388708,-1.9016981,0.7621951,-0.2845085,0.3965182,1.0401425,0.2700325,0.6651734,1.2551645,0.92371
25/04/2016,-1.0800864,-0.3706913,-0.1411374,0.3086233,0.1537559,0.716556,-0.2896269,-0.605937,-0.6135797,0.6094727,0.1872114
26/04/2016,1.3972016,-0.4360957,-0.3921406,-0.3438707,0.2263231,-0.3137138,0.7230133,0.8887885,1.1295794,0.2874891,0.1577942
27/04/2016,1.6591222,-0.1189046,-0.841622,1.8826805,-0.1026418,0.4402068,0.0846342,0.7039531,0.6976822,-0.31226,1.4137645
28/04/2016,-1.3476137,-0.5915866,-1.369248,-0.6951872,-1.1128323,0.0205151,-1.1118419,-0.9596541,-0.9027014,-0.3799938,-0.0858509
29/04/2016,-0.0994194,-1.4663832,-0.8861516,0,0.5083283,-0.1249301,-0.6651042,-0.5242544,-0.6319328,-0.6958763,0.5564648
02/05/2016,0.0298555,0.5804003,0.6587161,0.7000539,1.3948088,1.0305621,1.106364,0.4367887,0.3585684,1.4586037,0.789388
03/05/2016,-2.2365044,-0.2959237,-0.8240662,-0.9566251,-0.8768215,-0.1164187,-1.327615,-0.810568,-1.7426183,-0.1074389,-0.0161486
04/05/2016,-1.3005516,-0.9596597,-0.4370202,0.149979,-0.4731462,0.2849108,-0.7893896,-1.265927,-0.9502247,1.3777209,1.1023177
05/05/2016,0.7402978,0.4445221,0.0129949,-0.5570864,-0.6280308,0.0701029,-0.0901975,-0.1167494,-0.5194985,0.2627059,-0.3794081
06/05/2016,-0.192414,-0.6178365,0.7045202,0.6746582,0.6608,0.4608805,0.3804611,0.6971405,0.8459825,0.7910914,-0.6975625
09/05/2016,-1.2448984,1.1320283,0.0114687,-0.2632681,0.3178993,0.5633648,-0.1959336,-0.4560153,-1.2531501,0.7898815,0.5248284
10/05/2016,1.7527829,0.8237477,1.3230509,1.1518387,1.2533076,0.9689604,1.3806643,1.7116442,1.7340232,0.2678439,0.1204819
11/05/2016,-0.1347049,-1.2611021,-0.671986,-0.5515687,-1.977967,-0.8259235,-1.1301229,-0.8127585,-0.5017182,-2.275538,0.2406739
12/05/2016,0.402616,-0.5789683,-0.4073436,0.7216126,0.1309068,0.5430524,0.1541178,-0.2786435,0.4800718,0.6934953,0.4641857
13/05/2016,-1.2457508,-0.1986954,-0.2831605,-1.0657825,-1.0984981,-1.2342994,-1.2855448,-1.2004802,-0.9933661,-1.1964609,-0.4779734
16/05/2016,1.5850768,1.3573244,1.3911397,0.4368903,0.5803363,0.500991,0.5520915,1.1375539,1.6039439,0.90058,0.116065
17/05/2016,0.2272543,-1.0611882,-1.0735958,-0.5958765,-1.1523729,-1.8771113,-0.6847103,-0.5116308,-0.3792797,-1.6388483,-1.6669998
18/05/2016,-0.9616163,0.3433723,0.5190311,-1.3547536,-0.5837144,-1.0421125,1.8699187,-0.3310431,-1.5434745,-1.363683,-1.939182
19/05/2016,0.2493817,-0.8050969,-0.581784,-0.6806028,-0.0913331,0.7898151,-0.9225858,-0.9504711,0.3762411,-0.9823285,0.9327971
20/05/2016,0.4220786,0.8141402,1.1846849,0.0978953,0.6546084,-0.4421889,0.6121923,0.5145942,0.63513,0.6823789,0.2218023
23/05/2016,-0.2477157,-0.4591551,-0.103224,-0.6784841,-0.3941031,0.0093703,-0.0896689,-0.2266051,1.1863705,0.0938429,-0.9713115
24/05/2016,0.5007328,1.4750738,2.1218169,0.7631239,1.2911945,0.8938443,1.5449708,1.0683042,0.657805,1.0573467,1.1132724
25/05/2016,1.5088913,0.6430472,0.7360075,0.3969951,0.4870678,0.1652985,1.0353535,0.6554307,1.1715708,0.1855479,-0.2946955
26/05/2016,-0.4090265,0.0073441,0.2435433,0.5110111,0.2047607,0.3319056,-0.5904774,-0.2108527,-1.097761,0.0514456,1.0632184
27/05/2016,0.0480827,0.509155,0.564142,0.6173587,0.4853129,0.1201257,0.7039819,0.2320138,0.0236879,0.431921,0.2355904
31/05/2016,-0.5687052,0.1412567,0.1255716,0.4992782,-0.1048551,-0.4946931,-0.3401679,-0.0289346,-0.5379254,-0.0614376,0.5632775
01/06/2016,0.1530592,0.3806119,-0.2508281,-1.0175376,-0.133592,0.7401636,0.2786998,0.0206735,0.2891255,-0.1383197,0.318343
02/06/2016,-0.3197265,1.3071024,-0.1339292,0.5079519,0.4968628,0.1638861,0.1467695,0.140551,0.4205671,0.4001436,-0.0682868
03/06/2016,-0.2824232,-0.3228584,-0.4228532,0.5835991,-0.5514531,0.6195422,-1.3751169,-0.0206403,0.8376115,0.2708088,1.6601013
06/06/2016,1.9926767,0.5554356,0.3064618,-0.041871,0.1211001,0.0274063,0.559613,0.7597184,0.9009914,-0.5350591,-0.1818829
07/06/2016,2.1362266,-0.6728624,0.1630383,1.4960206,0.1289111,-0.0474912,-0.2892536,0.4220706,0.013278,0.5686767,-0.1703308
08/06/2016,-0.2019692,0.479239,0.3583739,-0.1356052,0.0858301,0.5665101,0.1891909,0.6794116,0.6438979,0.3158431,0.6150306
09/06/2016,-0.5039989,-0.2366836,-0.0776884,0.6081001,-0.1953342,0.368883,-0.7710707,-0.0101325,-0.6430762,0.1269551,0.8794416
10/06/2016,-1.9851359,-0.9070431,-1.0598393,0.8391526,-1.0326831,0.0941449,-1.2369565,-1.0052492,-0.6870685,-0.4006695,-0.2775606
13/06/2016,-0.3033024,-0.7363877,-1.1194441,-0.3782588,-0.6254321,-0.8754477,-0.7707377,-1.1075852,-1.2666689,-0.0254608,-0.1411267
14/06/2016,-0.050037,0.0925791,0.1296637,0.543256,-0.2604841,0.2755374,-1.4498851,0.0828089,-0.7751676,-0.4278511,0.5260472
15/06/2016,-0.3344147,-0.6937007,-0.2729159,-0.174297,0.2644086,-0.2929776,0.0656793,0.0268906,0.3854945,0.8542636,-0.7107432
16/06/2016,-0.2129754,0.3455967,0.2429455,0.8089861,0.3753438,0.6114031,0.3281809,0.1116695,0.363624,0.6542909,0.660767
17/06/2016,0.8396255,-1.0955056,-0.9373912,0.5888805,-0.1466748,-0.4534983,-0.1112165,0.0330503,0.474046,-0.2620307,0.343844
20/06/2016,0.8545985,0.6100046,0.5328872,0.0918326,0.8732708,0.2223154,0.5861741,0.9312987,0.5156203,0.1313596,-0.4049687
21/06/2016,1.0572164,-0.2822883,0.6601306,0.7053157,-0.2048262,0.3018237,0.540435,-0.0511478,-0.2983974,0.6307079,0.16421
22/06/2016,-0.5936055,0.3310891,-0.4432218,0.1651293,-0.1715733,-0.0054382,-0.1133346,-0.3193253,0.1277869,-0.1052948,-0.4488856
23/06/2016,1.6613784,1.2574219,1.5016608,1.324541,0.9460784,0.6635002,2.1006905,1.1479147,1.5617128,0.7127441,0.3332811
24/06/2016,-3.5127171,-2.8119359,-4.2472157,-0.9201077,-3.6231423,-1.9305576,-5.4072075,-4.0380867,-4.3816138,-1.564914,0.0898824
27/06/2016,-2.5415896,-1.4023934,-2.323344,0.583239,-1.8491307,-0.2350522,-2.7859828,-2.2595045,-3.3892443,0.1620171,1.2884585
28/06/2016,2.6367328,1.9710475,2.0331359,0.2871137,1.9091995,0.5908555,2.4687522,1.6645382,0.7445856,2.0724865,0.3199445
29/06/2016,2.022657,1.8659955,1.6612397,0.9767599,1.6390466,1.1546414,2.3115544,1.7586442,1.691362,1.4609023,0.2766571
30/06/2016,0.8780738,0.9566816,1.055854,1.5343562,0.7535281,2.2051375,1.5676975,2.0023434,1.5479227,0.9078485,2.1956547
01/07/2016,0.4683932,0.5750799,0.129025,0.6625055,0.8929579,-0.3062001,-0.5285515,0.367172,0.0584956,-0.0580439,-0.0524934
05/07/2016,-1.8939762,-0.0467503,-0.7283321,-0.0217569,-0.7300903,0.5095338,-1.5223628,-0.8890251,-1.8742048,0.9437615,0.7240396
06/07/2016,0.5563916,1.1621074,0.5290931,-0.4297916,0.8448936,-0.0035328,0.3641299,0.484586,0.3574683,-0.5034281,0.2420947
07/07/2016,-1.0475534,-0.214577,0.2470141,-1.6009179,0.3957678,-0.1112858,0.0956496,0.2565155,0.2793686,-0.9926754,-1.8094672
08/07/2016,1.2894753,1.0858847,1.6870371,0.955078,1.75486,1.002688,1.8419665,1.9056391,2.4759716,1.6937603,0.9838423
11/07/2016,0.1630616,-0.1680672,0.6360833,-0.0825037,0.5592439,0.0525256,0.5662148,0.5603985,0.4791518,0.5073227,-0.0861843
12/07/2016,2.2536482,0.4697323,0.959039,-0.3247826,0.4582667,-0.5442296,1.2322244,0.8968341,1.8465909,0.2333333,-1.3651365
13/07/2016,-0.7097232,0.0011718,-0.0921472,0.7510907,-0.4762788,0.513777,0.0413157,0.265273,0.302185,0.3800656,0.7642586
14/07/2016,0.409559,0.3878512,0.8070313,0.1534835,0.4070851,0.0752722,0.8863333,0.7404044,0.8276775,-0.6200009,-0.6490321
15/07/2016,-0.025012,-0.056027,-0.1587686,0.1587215,-0.4518585,-0.0139936,-0.1731902,0.0685965,0.400591,-0.0904848,0.2924532
18/07/2016,-0.05581,-0.0011679,0.7331141,-0.0054645,0.3202238,-0.1591995,0.3627531,-0.119472,0.6835203,0.0619667,0.2347951
19/07/2016,-0.5199006,-0.1646735,-0.1177289,-0.3661402,-0.1828437,-0.16471,0.0785743,0.0549052,-0.6886247,0.4573171,-0.1473477
20/07/2016,-0.168399,0.8457822,1.3849451,-0.0877578,0.3942997,-0.4019236,0.1350418,0.199902,0.1700792,-0.0758725,-0.4956676
21/07/2016,-0.9015821,0.3549637,-0.5046635,-0.4336847,-0.2535873,-0.3083863,-0.4453505,-1.0268547,-0.6334487,0.1186409,0.5551753
22/07/2016,0.3345659,0.2069077,0.516518,1.3287754,0.4728096,0.456056,0.5891063,0.0928817,0.2004469,0.8389818,1.3159885
